,Own children of the householder 6 to 17 years,YEAR OF ENTRY Foreign born,Median age (years),GROSS RENT Occupied units paying rent Median (dollars),Sex ratio (males per 100 females),"Educational services, and health care and social assistance",relation_max_fee,White,ROOM Median rooms,Hispanic or Latino (of any race),Mean household income (dollars),VALUE Median (dollars),Mean travel time to work (minutes),Total population,Rental vacancy rate,relation_min_fee,HOUSING TENURE Renter-occupied,"Arts, entertainment, and recreation, and accommodation and food services",SELECTED MONTHLY OWNER COSTS (SMOC) Housing units without a mortgage Median (dollars),SELECTED MONTHLY OWNER COSTS (SMOC) Housing units with a mortgage Median (dollars),Own children of the householder under 6 years,label,INTPTLONG                                                                                                                             ,INTPTLAT,geoid
1102,213.0,804.0,38.4,2624.0,109.7,0.09,3059.0,0.83,3.0,0.07,227485.0,885000.0,23.5,4626.0,3.2,1705.0,0.49,0.04,963.0,2835.0,268.0,0.0,-73.993678,40.7388112,36061005400.0
1103,350.0,1493.0,37.6,2100.0,104.12,0.64,2341.0,0.77,3.2,0.02,163393.0,1006600.0,20.1,4705.0,2.3,2023.0,0.76,0.01,516.0,2442.0,298.0,0.0,-73.997083,40.7276733,36061005501.0
1104,163.0,491.0,37.0,2349.0,97.68,0.17,3500.0,0.79,3.0,0.16,228752.0,1601900.0,26.7,2214.0,3.1,1241.0,0.73,0.11,1500.0,4000.0,30.0,0.0,-73.993872,40.7262229,36061005502.0
1105,81.0,530.0,38.2,1705.0,108.75,0.2,3059.0,0.73,2.6,0.08,239667.0,1256600.0,26.9,2983.0,12.2,2231.0,0.69,0.02,1500.0,3966.0,113.0,0.0,-73.9872974,40.7417922,36061005600.0
1106,161.0,518.0,36.5,3500.0,82.89,0.15,2688.0,0.81,3.3,0.08,227455.0,1224300.0,24.3,2844.0,2.5,1756.0,0.57,0.06,738.0,3325.0,209.0,0.0,-73.9923912,40.729416,36061005700.0
1107,63.0,837.0,35.2,3059.0,131.16,0.09,3500.0,0.67,2.8,0.04,239784.0,2000000.0,26.2,3509.0,8.9,1705.0,0.94,0.05,835.5364006988934,3917.0,305.0,0.0,-73.9905172,40.7431498,36061005800.0
1108,170.0,885.0,42.5,2081.0,89.83,0.25,3500.0,0.86,3.2,0.05,240821.0,1134800.0,22.5,5543.0,10.3,1756.0,0.42,0.13,1124.0,2521.0,174.0,0.0,-73.9945614,40.7312895,36061005900.0
1109,424.0,1074.0,37.5,2476.0,86.36,0.26,2438.0,0.82,3.7,0.07,148971.0,582861.2010443864,30.3,5423.0,2.4,526.0,1.0,0.07,835.5364006988934,2637.827457264957,413.0,0.0,-73.9677779,40.7311706,36061006000.0
1110,155.0,660.0,30.9,2688.0,93.68,0.14,3500.0,0.85,2.8,0.07,203011.0,1043500.0,22.8,4811.0,6.1,2081.0,0.55,0.12,1500.0,2894.0,113.0,0.0,-73.9923293,40.7337076,36061006100.0
1111,165.0,1696.0,38.1,2438.0,119.97,0.45,3391.0,0.56,3.2,0.14,123685.0,582861.2010443864,24.2,4417.0,3.3,1680.0,0.99,0.05,835.5364006988934,2637.827457264957,173.0,0.0,-73.9674406,40.7364871,36061006200.0
1112,504.0,1090.0,42.1,2243.0,83.69,0.18,2341.0,0.84,3.0,0.05,202287.0,1144700.0,24.6,6286.0,1.9,1719.0,0.59,0.11,819.0,4000.0,227.0,0.0,-73.9968603,40.7344214,36061006300.0
1113,181.0,1136.0,35.2,2361.0,76.24,0.22,2499.0,0.74,3.0,0.06,138458.0,601100.0,25.8,7929.0,5.7,1379.0,0.71,0.1,757.0,2387.0,235.0,0.0,-73.981457,40.7369488,36061006400.0
1114,115.0,1319.0,29.7,2258.0,103.91,0.18,2341.0,0.81,2.9,0.05,138434.0,937500.0,22.2,6460.0,6.2,2023.0,0.91,0.09,1500.0,2368.0,130.0,0.0,-73.9995774,40.7299685,36061006500.0
1115,1027.0,2215.0,36.8,1379.0,90.06,0.26,2838.0,0.81,2.9,0.29,99135.0,567700.0,24.7,11546.0,2.8,1802.0,0.7,0.03,835.5364006988934,2318.0,323.0,0.0,-73.9792317,40.7400705,36061006600.0
1116,207.0,901.0,33.1,2341.0,90.7,0.13,2258.0,0.88,2.9,0.03,159257.0,907500.0,22.6,5271.0,6.2,2023.0,0.77,0.09,965.0,3914.0,60.0,0.0,-74.0041205,40.7304513,36061006700.0
1117,195.0,1338.0,28.6,2273.0,98.44,0.12,2838.0,0.77,2.8,0.1,166240.0,696500.0,21.6,7636.0,15.5,1379.0,0.66,0.07,579.0,2377.0,116.0,0.0,-73.9840803,40.7404366,36061006800.0
1118,137.0,413.0,33.7,3479.0,121.2,0.11,2341.0,0.83,3.2,0.07,308309.0,1168600.0,25.5,2442.0,2.3,1829.0,0.66,0.14,1500.0,2446.0,84.0,0.0,-74.0125049,40.7294288,36061006900.0
1119,141.0,1911.0,32.4,2499.0,76.74,0.2,2838.0,0.67,3.1,0.04,131946.0,806200.0,24.9,8397.0,8.4,1379.0,0.81,0.08,1500.0,3185.0,338.0,0.0,-73.9769614,40.743185,36061007000.0
1120,201.0,1316.0,37.3,2117.0,84.42,0.25,2341.0,0.81,3.1,0.04,203713.0,890700.0,27.6,6038.0,4.944467353951887,1719.0,0.67,0.03,1084.0,2334.0,207.0,0.0,-73.9999139,40.7354477,36061007100.0
1121,143.0,1856.0,30.5,2348.0,76.46,0.12,2852.0,0.69,2.8,0.03,143974.0,591300.0,24.6,7002.0,9.1,1379.0,0.75,0.08,835.5364006988934,2415.0,464.0,0.0,-73.9808585,40.7448656,36061007200.0
1122,117.0,1123.0,36.1,2023.0,115.73,0.12,2341.0,0.89,2.9,0.11,145397.0,747200.0,25.0,5844.0,6.0,1719.0,0.74,0.1,1429.0,2875.0,223.0,0.0,-74.0041065,40.7341146,36061007300.0
1123,64.0,1087.0,34.4,2838.0,92.69,0.14,3216.0,0.82,2.8,0.1,202049.0,783500.0,23.3,3875.0,7.7,2273.0,0.69,0.05,835.5364006988934,3065.0,85.0,0.0,-73.9840829,40.7462136,36061007400.0
1124,247.0,806.0,40.1,2483.0,91.49,0.18,3479.0,0.9,3.1,0.07,202337.0,1113600.0,26.8,4161.0,5.2,1829.0,0.53,0.12,1103.0,2450.0,211.0,0.0,-74.0151997,40.7343782,36061007500.0
1125,102.0,924.0,30.0,2656.0,78.86,0.11,3500.0,0.47,2.5,0.04,154985.0,1416700.0,21.9,1980.0,8.2,1705.0,0.88,0.09,1500.0,3161.0,27.0,0.0,-73.987298,40.7475672,36061007600.0
1126,153.0,949.0,37.0,2227.0,127.69,0.07,2341.0,0.88,3.0,0.08,185658.0,987700.0,23.1,5872.0,5.1,938.0,0.73,0.07,550.0,3846.0,211.0,0.0,-74.0032966,40.7380851,36061007700.0
1127,461.0,2365.0,31.4,2463.0,78.62,0.12,3391.0,0.65,2.9,0.11,141663.0,686000.0,28.9,7995.0,4.1,2139.0,0.71,0.08,1500.0,2478.0,374.0,0.0,-73.9746729,40.7463235,36061007800.0
1128,314.0,425.0,44.7,1829.0,118.2,0.13,3479.0,0.94,3.3,0.06,209890.0,1501300.0,27.7,4281.0,4.944467353951887,938.0,0.62,0.09,1500.0,4000.0,146.0,0.0,-74.0144915,40.7397795,36061007900.0
1129,181.0,1018.0,42.7,2413.0,87.94,0.16,3216.0,0.85,3.0,0.04,164543.0,744900.0,24.0,5159.0,4.944467353951887,2273.0,0.52,0.06,704.0,3001.0,220.0,0.0,-73.977652,40.7492588,36061008000.0
1130,486.0,1897.0,39.8,1719.0,106.0,0.16,2341.0,0.87,3.0,0.11,212750.0,1115100.0,24.2,8170.0,4.8,938.0,0.65,0.04,863.0,3739.0,256.0,0.0,-73.9987713,40.7398053,36061008100.0
1131,218.0,931.0,45.0,2852.0,98.78,0.1,3413.0,0.71,2.9,0.05,178419.0,824300.0,25.7,3258.0,16.6,2348.0,0.58,0.03,1500.0,3066.0,87.0,0.0,-73.9808741,40.7506132,36061008200.0
1132,385.0,1098.0,34.6,938.0,75.1,0.2,2341.0,0.6,3.1,0.4,116144.0,673100.0,27.2,3994.0,4.944467353951887,1719.0,0.85,0.17,574.0,1932.0,126.0,0.0,-74.004453,40.7421983,36061008300.0
1133,128.0,846.0,33.9,3391.0,119.39,0.16,2499.0,0.76,3.5,0.07,191290.0,921700.0,24.0,2828.0,4.4,2139.0,0.76,0.05,1500.0,3968.0,192.0,0.0,-73.9656822,40.7435573,36061008601.0
1134,230.0,2133.0,36.2,2341.0,111.79,0.13,2227.0,0.8,3.1,0.12,205984.0,2000000.0,22.7,7008.0,4.944467353951887,938.0,0.68,0.07,1500.0,3668.0,470.0,0.0,-73.9969962,40.7422439,36061008700.0
1135,313.0,1027.0,37.8,1757.0,126.12,0.18,2341.0,0.78,3.2,0.13,186250.0,1204900.0,28.0,5368.0,6.9,938.0,0.69,0.12,1500.0,3368.0,365.0,0.0,-74.0026785,40.744638,36061008900.0
1136,402.0,1265.0,37.9,1938.0,127.42,0.15,2341.0,0.69,2.8,0.06,192112.0,1230500.0,23.7,6402.0,1.3,938.0,0.73,0.14,1413.0,4000.0,168.0,0.0,-73.9951959,40.7447178,36061009100.0
1137,902.0,2254.0,41.5,1834.0,100.0,0.15,2523.0,0.66,3.1,0.18,163854.0,531300.0,29.7,10012.0,4.944467353951887,938.0,0.58,0.17,835.5364006988934,2241.0,460.0,0.0,-74.0008752,40.7471119,36061009300.0
1138,122.0,937.0,28.1,2231.0,73.18,0.17,3500.0,0.76,3.2,0.08,236156.0,1109600.0,22.3,3332.0,4.944467353951887,1705.0,0.61,0.1,347.0,4000.0,169.0,0.0,-73.9933578,40.7472363,36061009500.0
1139,263.0,1569.0,52.4,972.0,110.73,0.21,2523.0,0.72,3.2,0.27,105004.0,94500.0,30.6,5186.0,2.7,1757.0,0.6,0.12,370.0,2712.0,158.0,1.0,-73.999034,40.7496397,36061009700.0
1140,207.0,1467.0,41.4,2366.0,109.19,0.13,2778.0,0.81,3.0,0.07,191511.0,826500.0,25.1,7284.0,3.1,2139.0,0.57,0.05,758.0,3864.0,260.0,0.0,-73.9677745,40.755788,36061009800.0
1141,196.0,1797.0,32.7,2942.0,123.3,0.09,2523.0,0.68,2.9,0.09,203985.0,1558800.0,26.6,5310.0,4.9,972.0,0.9,0.1,1500.0,4000.0,162.0,0.0,-74.0091035,40.7495435,36061009900.0
1142,22.0,572.0,34.8,3500.0,136.85,0.08,3059.0,0.54,2.5,0.08,186158.0,582861.2010443864,25.9,1189.0,7.8,535.0,0.99,0.03,835.5364006988934,2637.827457264957,10.0,0.0,-73.9915412,40.7497314,36061010100.0
1143,17.0,534.0,33.7,2523.0,149.24,0.15,2816.0,0.69,2.5,0.05,111481.0,421100.0,23.4,1797.0,11.1,972.0,0.89,0.08,835.5364006988934,2232.0,22.0,0.0,-73.9972172,40.7521351,36061010300.0
1144,9.0,331.0,53.1,2375.0,83.9,0.09,3413.0,0.74,3.5,0.07,184604.0,1206700.0,29.8,914.0,4.944467353951887,2484.0,0.49,0.09,1235.0,3518.0,26.0,0.0,-73.9776729,40.7607791,36061010400.0
1145,127.0,1199.0,60.8,2694.0,67.9,0.15,2628.0,0.92,3.6,0.05,263396.0,987700.0,31.1,7139.0,10.1,1514.0,0.29,0.07,1025.0,2930.0,485.0,0.0,-73.9584989,40.7562006,36061010601.0
1146,246.0,1138.0,38.7,2585.0,69.18,0.51,2694.0,0.81,3.2,0.08,170582.0,677800.0,25.8,4458.0,12.6,1514.0,0.73,0.04,1500.0,3038.0,462.0,0.0,-73.9582412,40.7600894,36061010602.0
1147,316.0,1215.0,39.1,2248.0,69.36,0.2,2778.0,0.85,3.1,0.06,224858.0,715000.0,28.4,9032.0,3.5,2112.0,0.61,0.07,962.0,2288.0,516.0,0.0,-73.965453,40.7589685,36061010800.0
1148,438.0,1891.0,36.3,2140.0,87.99,0.14,2694.0,0.84,2.9,0.07,183938.0,876100.0,26.6,7499.0,14.0,1514.0,0.78,0.08,1500.0,4000.0,434.0,0.0,-73.9631394,40.7621475,36061011000.0
1149,177.0,1807.0,33.0,2373.0,96.87,0.19,2816.0,0.62,2.8,0.18,138693.0,646700.0,30.9,5034.0,3.5,972.0,0.89,0.09,835.5364006988934,2663.0,263.0,0.0,-73.9953878,40.7546475,36061011100.0
1150,22.0,220.0,52.9,2484.0,61.58,0.15,3413.0,0.85,3.3,0.05,227280.0,2000000.0,21.8,837.0,10.7,2375.0,0.85,0.06,1364.0,4000.0,11.0,0.0,-73.9753455,40.7639781,36061011201.0
1151,51.0,348.0,40.1,2778.0,66.8,0.15,2376.0,0.77,3.4,0.05,233131.0,706100.0,20.7,1206.0,7.2,2112.0,0.59,0.04,1377.0,2147.0,93.0,0.0,-73.9689142,40.7612444,36061011203.0
1152,118.0,308.0,56.8,2135.0,83.28,0.12,2778.0,0.93,4.2,0.02,291628.0,2000000.0,20.0,1195.0,14.3,2112.0,0.5,0.05,1500.0,4000.0,23.0,0.0,-73.9704939,40.7648402,36061011401.0
1153,116.0,431.0,47.6,2112.0,85.35,0.19,2778.0,0.87,3.7,0.04,288623.0,1133900.0,26.3,2126.0,13.0,2135.0,0.28,0.02,1119.0,4000.0,175.0,0.0,-73.9672789,40.7634831,36061011402.0
1154,40.0,1428.0,33.8,2407.0,158.02,0.11,3500.0,0.53,2.8,0.22,161290.0,1085500.0,31.1,3380.0,15.3,535.0,0.83,0.13,1040.0,4000.0,196.0,0.0,-73.9935486,40.7571679,36061011500.0
1155,165.0,997.0,34.2,1514.0,74.15,0.32,2694.0,0.71,2.9,0.06,151416.0,568200.0,23.8,3321.0,10.7,1896.0,0.8,0.09,835.5364006988934,2778.0,244.0,0.0,-73.9557917,40.7625331,36061011600.0
1156,118.0,1577.0,33.9,2816.0,92.22,0.15,2523.0,0.61,2.7,0.24,146698.0,582861.2010443864,27.3,3954.0,11.8,1347.0,1.0,0.11,835.5364006988934,2637.827457264957,265.0,0.0,-74.0022072,40.7612977,36061011700.0
1157,507.0,1662.0,37.9,2437.0,83.17,0.19,2585.0,0.93,3.4,0.04,239848.0,1250000.0,26.1,9010.0,4.8,1514.0,0.69,0.07,782.0,4000.0,772.0,0.0,-73.9608553,40.7652748,36061011800.0
1158,516.2725961538462,194.0,62.0,535.0,247.04,0.13,3500.0,0.43,1.3,0.29,31240.0,582861.2010443864,15.0,996.0,8.6,1476.0,1.0,0.33,835.5364006988934,2637.827457264957,302.47256977863333,1.0,-73.9860247,40.7573151,36061011900.0
1159,148.0,620.0,47.3,2220.0,68.95,0.15,2437.0,0.92,4.2,0.05,257817.0,1630200.0,24.9,3504.0,8.9,1514.0,0.27,0.2,1500.0,4000.0,380.0,0.0,-73.9647673,40.7669264,36061012000.0
1160,243.0,2051.0,40.8,1476.0,128.35,0.14,3500.0,0.75,2.8,0.13,87215.0,664700.0,26.1,7917.0,3.9,535.0,0.93,0.14,835.5364006988934,2945.0,181.0,0.0,-73.9917004,40.7597092,36061012100.0
1161,257.0,741.0,55.9,2376.0,82.0,0.16,2778.0,0.98,4.5,0.06,318667.0,2000000.0,24.1,3125.0,17.0,1896.0,0.34,0.06,1353.0,4000.0,199.0,0.0,-73.9679849,40.7682812,36061012200.0
1162,1438.0,3588.0,35.5,2233.0,88.37,0.34,2437.0,0.75,3.0,0.13,187575.0,906500.0,29.3,10300.0,6.5,1924.0,0.74,0.07,835.5364006988934,2997.0,489.0,0.0,-73.9529175,40.766056,36061012400.0
1163,37.0,1137.0,32.2,3413.0,130.08,0.1,3216.0,0.63,2.8,0.07,196802.0,1213700.0,23.9,2501.0,11.9,2375.0,0.95,0.07,835.5364006988934,4000.0,70.0,0.0,-73.9841752,40.7598407,36061012500.0
1164,592.0,2217.0,37.8,1896.0,76.49,0.22,2437.0,0.79,3.0,0.06,172719.0,765300.0,34.3,12658.0,4.944467353951887,1514.0,0.64,0.08,557.0,2798.0,1258.0,0.0,-73.9585262,40.7684666,36061012600.0
1165,38.0,1537.0,40.9,1914.0,144.46,0.12,3288.0,0.66,2.9,0.25,101495.0,774000.0,25.3,6681.0,10.2,535.0,0.83,0.11,835.5364006988934,2637.827457264957,302.47256977863333,1.0,-73.989856,40.762237,36061012700.0
1166,596.0,699.0,55.7,2014.0,90.69,0.17,2390.0,0.93,4.9,0.06,323549.0,2000000.0,26.6,5896.0,4.944467353951887,1736.0,0.21,0.04,1410.0,3928.0,440.0,0.0,-73.9615172,40.7713809,36061012800.0
1167,172.0,2024.0,35.0,2417.0,160.45,0.11,2816.0,0.69,2.8,0.14,148467.0,885900.0,26.9,5743.0,12.2,1347.0,0.81,0.11,1410.0,3415.0,153.0,0.0,-73.999997,40.7650037,36061012900.0
1168,368.0,824.0,53.0,1736.0,77.14,0.18,2390.0,0.93,4.8,0.05,358780.0,2000000.0,19.7,3472.0,16.8,1872.0,0.35,0.08,1500.0,4000.0,163.0,0.0,-73.9647332,40.7727364,36061013000.0
1169,36.0,1062.0,34.6,2642.0,113.85,0.1,3413.0,0.71,2.7,0.16,127657.0,813600.0,26.2,2825.0,9.7,1914.0,0.91,0.05,1363.0,4000.0,132.0,0.0,-73.9823534,40.7623458,36061013100.0
1170,591.0,3075.0,35.3,1924.0,68.15,0.19,2254.0,0.85,2.9,0.15,135510.0,645700.0,34.2,10094.0,5.1,2146.0,0.79,0.09,835.5364006988934,2101.0,523.0,0.0,-73.9500351,40.7693334,36061013200.0
1171,79.0,1507.0,34.9,2177.0,115.68,0.14,3288.0,0.67,2.9,0.21,112156.0,1071400.0,26.4,4870.0,11.6,535.0,0.89,0.11,1174.0,3115.0,76.0,1.0,-73.9880352,40.7647381,36061013300.0
1172,978.0,2694.0,38.5,1872.0,79.6,0.13,2390.0,0.83,3.1,0.07,172431.0,708600.0,25.5,12980.0,4.944467353951887,1736.0,0.65,0.08,958.0,2720.0,1360.0,0.0,-73.9561658,40.7717017,36061013400.0
1173,341.0,2070.0,41.8,1347.0,94.66,0.21,3288.0,0.67,2.9,0.34,116666.0,582861.2010443864,27.1,7000.0,3.7,1095.0,0.98,0.1,100.0,2637.827457264957,375.0,1.0,-73.9993718,40.7717078,36061013500.0
1174,1044.0,2908.0,37.9,2203.0,74.02,0.25,2254.0,0.86,3.1,0.07,165606.0,918600.0,32.0,15234.0,4.5,1924.0,0.71,0.05,694.0,2717.0,767.0,0.0,-73.9480644,40.7725278,36061013600.0
1175,542.0,1977.0,38.2,2848.0,86.16,0.12,3413.0,0.75,3.0,0.05,206567.0,1266700.0,24.5,6430.0,12.4,2375.0,0.7,0.09,1500.0,3104.0,174.0,0.0,-73.9802337,40.765207,36061013700.0
1176,582.0,2103.0,38.5,2146.0,77.7,0.15,2254.0,0.84,2.9,0.07,157054.0,702200.0,29.3,12704.0,5.9,1924.0,0.74,0.1,1096.0,3191.0,692.0,0.0,-73.953815,40.7749216,36061013800.0
1177,194.0,2307.0,41.3,2063.0,103.65,0.2,3288.0,0.7,2.6,0.11,129418.0,786100.0,29.8,8702.0,2.5,535.0,0.75,0.14,835.5364006988934,2410.0,325.0,0.0,-73.9861711,40.7672922,36061013900.0
1178,1064.0,1830.0,40.9,2356.0,77.02,0.11,2390.0,0.89,4.0,0.09,276023.0,1596200.0,26.8,8175.0,1.8,1736.0,0.54,0.04,1093.0,4000.0,406.0,0.0,-73.95821,40.7759141,36061014000.0
1179,544.0,588.0,54.0,2390.0,72.9,0.2,2494.0,0.94,4.7,0.02,464859.0,2000000.0,24.9,4186.0,8.8,1736.0,0.39,0.03,1340.0,4000.0,118.0,0.0,-73.9614257,40.7772742,36061014200.0
1180,572.0,1053.0,46.0,2249.0,70.25,0.16,2308.0,0.91,3.6,0.05,203451.0,826600.0,33.7,5334.0,3.3,2093.0,0.54,0.05,956.0,3229.0,208.0,0.0,-73.947552,40.7752486,36061014401.0
1181,547.0,1017.0,40.4,2159.0,72.25,0.28,2308.0,0.89,3.2,0.02,192623.0,1033000.0,34.0,7405.0,3.4,2093.0,0.7,0.06,950.0,3333.0,554.0,0.0,-73.9453168,40.7762431,36061014402.0
1182,257.0,1570.0,37.9,3397.0,90.29,0.16,2968.0,0.75,3.3,0.07,279965.0,1057900.0,26.8,5465.0,4.944467353951887,2072.0,0.68,0.06,1344.0,3933.0,266.0,0.0,-73.984255,40.7698086,36061014500.0
1183,191.0,1147.0,33.3,2254.0,103.64,0.23,2308.0,0.81,2.7,0.07,163829.0,1588700.0,33.4,4305.0,0.3,1910.0,0.91,0.08,1500.0,4000.0,160.0,0.0,-73.952161,40.7771918,36061014601.0
1184,656.0,1815.0,38.0,2093.0,68.36,0.23,2308.0,0.92,3.1,0.12,141172.0,631500.0,31.6,7731.0,7.3,1910.0,0.72,0.07,1004.0,2446.0,303.0,0.0,-73.950975,40.7788148,36061014602.0
1185,128.0,1274.0,33.4,3288.0,93.59,0.34,2754.0,0.67,3.0,0.12,249134.0,1625000.0,23.2,3384.0,7.3,1095.0,0.86,0.05,1500.0,4000.0,433.0,0.0,-73.9888036,40.7713285,36061014700.0
1186,334.0,515.0,39.8,2313.0,98.0,0.22,2565.0,0.84,4.0,0.07,283474.0,1744700.0,29.1,3164.0,6.5,1736.0,0.64,0.03,1184.0,2885.0,231.0,0.0,-73.9560743,40.7788416,36061014801.0
1187,733.0,1384.0,36.1,2308.0,77.1,0.22,2404.0,0.83,3.4,0.1,215363.0,2000000.0,29.9,6884.0,10.1,963.0,0.64,0.05,1334.0,4000.0,394.0,0.0,-73.9544321,40.7810927,36061014802.0
1188,450.0,1459.0,47.0,2968.0,97.31,0.17,3397.0,0.84,3.3,0.11,284345.0,1810100.0,29.1,5866.0,4.8,2072.0,0.62,0.01,1500.0,4000.0,238.0,0.0,-73.9824833,40.7723544,36061014900.0
1189,402.0,389.0,50.2,2125.0,90.66,0.19,2565.0,0.89,4.6,0.05,241368.0,1762500.0,29.5,2122.0,7.0,1736.0,0.4,0.03,1378.0,4000.0,56.0,0.0,-73.9592834,40.7801987,36061015001.0
1190,637.0,946.0,57.5,2494.0,62.61,0.23,2565.0,0.93,4.8,0.14,328662.0,2000000.0,31.9,5015.0,8.2,1736.0,0.27,0.04,1500.0,3203.0,341.0,0.0,-73.9576478,40.7824499,36061015002.0
1191,614.0,2406.0,38.7,1095.0,72.63,0.22,3288.0,0.56,3.4,0.34,129807.0,582861.2010443864,32.8,7682.0,3.9,2063.0,0.9,0.16,962.0,4000.0,449.0,1.0,-73.9921014,40.7753625,36061015100.0
1192,662.0,1916.0,42.9,1172.0,69.68,0.22,2815.0,0.68,3.3,0.28,128492.0,814800.0,36.8,7510.0,2.2,582.0,0.82,0.08,1083.0,4000.0,702.0,0.0,-73.9398735,40.7776648,36061015200.0
1193,255.0,1900.0,40.7,2605.0,85.44,0.19,3397.0,0.85,3.4,0.07,245034.0,1077500.0,27.1,9298.0,4.944467353951887,1095.0,0.54,0.06,1135.0,3699.0,1349.0,0.0,-73.9806658,40.7748578,36061015300.0
1194,1116.0,3410.0,37.0,1910.0,76.72,0.25,2404.0,0.77,3.2,0.14,112488.0,581800.0,39.1,15502.0,7.4,963.0,0.66,0.08,806.0,3377.0,1181.0,0.0,-73.9491245,40.7813494,36061015400.0
1195,776.0,1985.0,47.0,2754.0,75.56,0.25,3288.0,0.83,3.1,0.01,176149.0,700700.0,29.3,9798.0,3.2,1095.0,0.35,0.06,958.0,1968.0,808.0,0.0,-73.9935495,40.7798937,36061015500.0
1196,202.0,1611.0,32.6,2130.0,80.82,0.29,2404.0,0.73,3.1,0.12,124857.0,582861.2010443864,34.6,5553.0,1.0,963.0,0.99,0.04,835.5364006988934,2637.827457264957,266.0,0.0,-73.9475024,40.7835686,36061015601.0
1197,301.0,483.0,37.0,963.0,70.89,0.22,2404.0,0.5,3.3,0.42,102468.0,995300.0,34.1,2454.0,1.5,1665.0,0.9,0.16,835.5364006988934,3858.0,125.0,1.0,-73.9463253,40.7851821,36061015602.0
1198,443.0,1888.0,41.7,2072.0,98.55,0.22,3397.0,0.87,3.1,0.09,187561.0,808100.0,27.9,9052.0,3.9,1095.0,0.64,0.07,556.0,3057.0,629.0,0.0,-73.9787896,40.7774175,36061015700.0
1199,507.0,1062.0,40.5,2404.0,75.72,0.23,2391.0,0.86,3.9,0.07,225004.0,1101900.0,28.2,5811.0,2.7,963.0,0.52,0.08,1176.0,3048.0,425.0,0.0,-73.9521037,40.7842784,36061015801.0
1200,200.0,1629.0,30.1,2391.0,85.7,0.36,2404.0,0.67,2.9,0.11,139378.0,582861.2010443864,28.6,4830.0,2.3,632.0,0.98,0.06,100.0,2637.827457264957,261.0,0.0,-73.950465,40.7865243,36061015802.0
1201,691.0,1706.0,42.3,2122.0,78.95,0.27,3288.0,0.88,3.3,0.06,170558.0,988300.0,30.4,9146.0,7.4,1095.0,0.5,0.08,1089.0,3288.0,374.0,0.0,-73.9874341,40.7806226,36061015900.0
1202,682.0,898.0,51.1,2565.0,85.95,0.18,2494.0,0.89,5.6,0.07,445911.0,2000000.0,32.7,3918.0,4.944467353951887,2050.0,0.22,0.03,904.0,4000.0,140.0,0.0,-73.9553223,40.7856349,36061016001.0
1203,294.0,976.0,30.7,1665.0,91.03,0.5,2404.0,0.75,4.4,0.08,248411.0,1233300.0,24.4,3599.0,4.0,632.0,0.6,0.03,785.0,2882.0,265.0,0.0,-73.9536853,40.7878788,36061016002.0
1204,400.0,1132.0,38.6,2310.0,87.98,0.19,2968.0,0.88,3.1,0.07,227148.0,2000000.0,31.1,6305.0,13.5,1835.0,0.75,0.09,1500.0,3541.0,382.0,0.0,-73.9771934,40.7799492,36061016100.0
1205,1174.0,1442.0,34.2,788.0,86.93,0.31,1665.0,0.25,3.5,0.47,37953.0,186500.0,33.5,9429.0,3.1,815.0,0.91,0.04,100.0,2637.827457264957,783.0,1.0,-73.9405522,40.788038,36061016200.0
1206,382.0,1493.0,42.0,2077.0,82.19,0.15,2754.0,0.84,3.1,0.05,196090.0,1222400.0,29.5,7118.0,5.3,1095.0,0.64,0.13,1012.0,3593.0,596.0,0.0,-73.9898263,40.7849584,36061016300.0
1207,826.0,2590.0,35.2,875.0,75.91,0.3,1665.0,0.36,3.9,0.53,61565.0,582861.2010443864,39.2,7260.0,0.8,788.0,1.0,0.16,835.5364006988934,2637.827457264957,457.0,1.0,-73.9444745,40.7877141,36061016400.0
1208,461.0,1258.0,46.6,1912.0,86.61,0.17,2494.0,0.83,3.6,0.11,243890.0,1043000.0,36.6,6425.0,5.1,1087.0,0.62,0.07,986.0,3465.0,419.0,0.0,-73.9749987,40.7823577,36061016500.0
1209,811.0,1996.0,31.7,1056.0,97.62,0.17,2404.0,0.52,3.6,0.51,63431.0,342400.0,29.9,7555.0,1.9,632.0,0.96,0.18,835.5364006988934,3767.0,367.0,1.0,-73.9483928,40.7893731,36061016600.0
1210,787.0,1146.0,44.4,2149.0,85.9,0.22,2310.0,0.85,3.9,0.08,262895.0,1316500.0,28.2,6423.0,2.2,1527.0,0.6,0.09,1500.0,3943.0,386.0,0.0,-73.9838791,40.7861484,36061016700.0
1211,694.0,860.0,43.1,632.0,76.24,0.42,2391.0,0.43,3.9,0.4,104141.0,2000000.0,34.0,4681.0,2.1,855.0,0.93,0.16,1500.0,2971.0,207.0,1.0,-73.9513565,40.7910751,36061016800.0
1212,960.0,1449.0,41.9,2050.0,85.9,0.24,2565.0,0.84,3.2,0.1,176280.0,972500.0,31.0,8505.0,4.4,1087.0,0.71,0.06,1235.0,2330.0,474.0,0.0,-73.9731196,40.7851959,36061016900.0
1213,568.0,2543.0,40.4,1063.0,77.73,0.28,1014.0,0.32,3.7,0.5,44873.0,582861.2010443864,38.1,7477.0,0.8,566.0,0.96,0.16,953.0,2637.827457264957,424.0,1.0,-73.9421468,40.7909025,36061017000.0
