tract_id,house_num,shape_area,shape_length,target
17031661000,2218,3319543.989959592,349698.90516705276,0
17031661100,2958,6828488.586227594,438791.34629114217,0
17031670100,268,516478.82028779935,50720.31238233624,0
17031670200,291,690326.9365907595,57780.75207792549,0
17031670300,319,690657.9343478058,61404.66809171889,0
17031670400,528,898693.5334438521,91904.05598784526,0
17031670500,405,845735.3137288537,72116.70197904584,0
17031670700,354,775746.5533578611,67774.47422401284,0
17031670800,460,898197.059161126,83630.34593121923,0
17031670900,425,823554.6443582879,76840.80089400893,0
17031671100,257,492672.8519779055,47591.897654416316,0
17031671200,291,583661.0898040177,53859.18703494643,0
17031671400,632,1069023.143859364,103803.92529726242,0
17031671500,1007,1898827.4771924224,174393.29370284284,0
17031671800,546,906727.788006728,83175.65857325596,0
17031671900,474,1084331.07197229,82049.6930374995,0
17031672000,1684,4303875.088875037,296695.2586505608,0
17031680500,333,624322.5619580748,61975.61002676967,0
17031680600,320,641919.1493402142,60841.403121507195,0
