GEOID,label,label_three,label_four,TRACTCE10,NAME10,NAMELSAD10,INTPTLAT,INTPTLONG,long+,long-,lat+,lat-,"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,"INCOME AND BENEFITS (IN 2017 INFLATION-ADJUSTED DOLLARS) Less than $10,000",HEALTH INSURANCE COVERAGE With health insurance coverage,HEALTH INSURANCE COVERAGE With private health insurance,YEAR STRUCTURE BUILT Built 2014 or later,YEAR STRUCTURE BUILT Built 2010 to 2013,HOUSING TENURE Renter-occupied,YEAR HOUSEHOLDER MOVED INTO UNIT Moved in 2015 or later,YEAR HOUSEHOLDER MOVED INTO UNIT Moved in 2010 to 2014,VEHICLES AVAILABLE No vehicles available,VEHICLES AVAILABLE 2 vehicles available,VEHICLES AVAILABLE 3 or more vehicles available,OCCUPANTS PER ROOM 1.01 to 1.50,OCCUPANTS PER ROOM 1.51 or more,MORTGAGE STATUS Owner-occupied units Housing units with a mortgage,65 years and over,MARITAL STATUS Males 15 years and over Never married,MARITAL STATUS Females 15 years and over Never married,EDUCATIONAL ATTAINMENT Less than 9th grade,"EDUCATIONAL ATTAINMENT 9th to 12th grade, no diploma",Percent bachelor's degree or higher,PLACE OF BIRTH Native Different state,SEX AND AGE 62 years and over,White,Black or African American,American Indian and Alaska Native,Asian,Hispanic or Latino (of any race),Own children of the householder under 6 years,Own children of the householder 6 to 17 years,Mean travel time to work (minutes),Median household income (dollars),Mean household income (dollars),Total housing units,Homeowner vacancy rate,Rental vacancy rate,ROOM Median rooms,VALUE Median (dollars),SELECTED MONTHLY OWNER COSTS (SMOC) Housing units with a mortgage Median (dollars),SELECTED MONTHLY OWNER COSTS (SMOC) Housing units without a mortgage Median (dollars),GROSS RENT Occupied units paying rent Median (dollars),Population in households,YEAR OF ENTRY Population born outside the United States,YEAR OF ENTRY Foreign born,Total households,Total population,Sex ratio (males per 100 females),Median age (years),relation_max_fee,relation_min_fee
17031770602,0,0,0,770602,7706.02,Census Tract 7706.02,42.01,-87.91,-87.9,-87.91,42.01,42.01,0,0.07,0.23,0.04,0.08,0.05,0.02,0.02,0.11,0.15,0.15,0.05,0.03,0.05,0.72,0.48,0,0,0.52,0.17,0.27,0.08,0.35,0.21,0.09,0.03,0.43,0.09,0.48,0.37,0.27,0.05,0.21,0.05,0.16,0.68,0.03,0,0.08,0.56,326,795,25.3,59274,71529,1694,0,4.1,4.6,246600,2154,847,946,5154,2646,2572,1606,5285,112.8,33.1,1421,985
17031770902,0,0,0,770902,7709.02,Census Tract 7709.02,41.97,-87.84,-87.83,-87.84,41.97,41.97,0,0.07,0.1,0.02,0.06,0.12,0.01,0.07,0.17,0.2,0.06,0.06,0.08,0.09,0.92,0.7,0,0,0.22,0.12,0.14,0.12,0.33,0.15,0.03,0.01,0.53,0.18,0.23,0.32,0.05,0.06,0.25,0.01,0.26,0.93,0.01,0,0.05,0.06,249,372,35.6,58718,68326,1601,0,7,5.1,278400,1861,641,985,3629,1305,1275,1444,3634,77.4,45.4,1421,967
17031810400,0,0,0,810400,8104,Census Tract 8104,41.99,-87.83,-87.83,-87.83,41.99,41.98,0,0.08,0.05,0.04,0.09,0.02,0.04,0.12,0.16,0.23,0.1,0.04,0.03,0.01,0.95,0.84,0,0,0.1,0.04,0.18,0.04,0.43,0.21,0,0,0.64,0.13,0.26,0.21,0.01,0.03,0.54,0.13,0.21,0.94,0,0,0.04,0.08,331,997,31.5,102753,120971,2071,0,0,6.7,381300,2450,839,1421,5362,928,846,2002,5368,91.9,44.4,1643,967
17031821402,0,0,0,821402,8214.02,Census Tract 8214.02,41.66,-87.65,-87.65,-87.66,41.66,41.66,0,0.01,0.07,0.01,0.07,0.19,0,0.11,0.1,0.25,0.09,0.03,0.06,0.11,0.88,0.65,0,0,0.27,0.03,0.21,0.13,0.34,0.14,0,0,0.74,0.15,0.35,0.36,0.01,0.05,0.15,0.19,0.23,0.05,0.93,0,0,0,99,457,34.1,46393,53692,1640,7.6,20.2,5.3,109200,1335,511,800,3071,154,154,1382,3071,94.1,47.5,1471,830
17031823304,0,1,1,823304,8233.04,Census Tract 8233.04,41.68,-87.7,-87.7,-87.71,41.68,41.68,0,0.08,0.09,0.02,0.15,0.1,0.02,0.04,0.07,0.23,0.07,0.09,0.05,0.08,0.92,0.67,0,0,0.4,0.08,0.29,0.13,0.25,0.19,0.03,0.01,0.71,0.2,0.39,0.34,0.05,0.07,0.21,0.12,0.19,0.7,0.16,0,0.02,0.26,330,1007,31.5,44545,58820,2594,2,7.9,4.7,141100,1410,638,906,5887,531,531,2326,5887,97.8,40,1268,897
17031830500,0,0,0,830500,8305,Census Tract 8305,41.83,-87.72,-87.72,-87.72,41.83,41.83,0,0.11,0.21,0.01,0.17,0.08,0.01,0.05,0.11,0.06,0.1,0.08,0,0,0.7,0.24,0,0,0.37,0.08,0.25,0.08,0.41,0.19,0.05,0.04,0.63,0.07,0.47,0.51,0.38,0.15,0.04,0.01,0.09,0.74,0.01,0,0,0.99,434,1360,32.6,39602,49309,1260,0,0,5,123300,1512,579,868,4785,2436,2410,1072,4785,88.5,28.1,877,726
17031830600,0,0,0,830600,8306,Census Tract 8306,42,-87.67,-87.67,-87.68,42,42,0,0.07,0.04,0.02,0.13,0.06,0.03,0.05,0.12,0.25,0.16,0.06,0.02,0.07,0.8,0.54,0,0,0.75,0.14,0.45,0.33,0.14,0.03,0.05,0.03,0.77,0.03,0.59,0.49,0.12,0.05,0.45,0.21,0.07,0.71,0.14,0,0.03,0.42,299,575,37.3,49138,65104,2235,0,15,4.4,215400,1672,868,965,4650,1376,1287,1868,4670,103.6,32.7,1003,706
17031830700,0,0,0,830700,8307,Census Tract 8307,41.96,-87.66,-87.66,-87.66,41.96,41.96,0.01,0.02,0.02,0.01,0.06,0.1,0.06,0.06,0.14,0.23,0.19,0.07,0.02,0.14,0.86,0.51,0,0.03,0.67,0.16,0.46,0.39,0.15,0.02,0.02,0.02,0.84,0.07,0.68,0.54,0.03,0.09,0.46,0.26,0.12,0.55,0.38,0,0.04,0.12,177,260,35.6,44661,66837,2013,3.1,8.2,3.6,243100,1952,733,717,3291,953,896,1735,3627,131.6,36.4,1760,541
17031830800,0,0,0,830800,8308,Census Tract 8308,41.97,-87.68,-87.67,-87.68,41.97,41.96,0,0.03,0.07,0.02,0.06,0,0.03,0.08,0.25,0.25,0.12,0.05,0.03,0.04,0.94,0.88,0,0.02,0.81,0.2,0.52,0.3,0.09,0.03,0,0.02,1,0.03,0.5,0.46,0.01,0.01,0.71,0.43,0.05,0.86,0.05,0.01,0.04,0.15,212,92,43.9,71607,93334,1431,0,0,4,356200,2090,0,1126,2623,392,295,1421,2623,93.9,32.7,1568,1078
17031830900,0,0,0,830900,8309,Census Tract 8309,41.93,-87.68,-87.68,-87.69,41.93,41.93,0,0.02,0.05,0.03,0.07,0.05,0.04,0.13,0.24,0.19,0.13,0.01,0.03,0.01,0.95,0.84,0,0.01,0.46,0.13,0.39,0.09,0.31,0.07,0,0.01,0.76,0.04,0.51,0.39,0.07,0.02,0.66,0.24,0.11,0.82,0.02,0,0.04,0.34,168,248,36.4,96553,119599,1386,2.6,3.4,4.6,361500,2316,925,1378,2788,625,526,1237,2794,109.8,34.3,1541,1017
17031831000,0,0,3,831000,8310,Census Tract 8310,41.91,-87.68,-87.67,-87.68,41.92,41.91,0,0.01,0.03,0.03,0.02,0.03,0.05,0.16,0.34,0.18,0.13,0.04,0,0,0.97,0.95,0.01,0.03,0.38,0.18,0.48,0.12,0.19,0.05,0,0,0.81,0.02,0.54,0.47,0.01,0,0.85,0.4,0.06,0.88,0.03,0,0.07,0.08,182,181,33,152794,213135,1140,0,0,4.8,610800,2879,1190,1856,2209,230,198,1068,2209,104.9,34.2,2097,1336
17031831100,0,0,0,831100,8311,Census Tract 8311,41.94,-87.72,-87.71,-87.72,41.95,41.94,0.01,0.05,0.14,0.01,0.13,0.06,0.02,0.05,0.1,0.18,0.15,0.07,0.02,0.06,0.78,0.52,0,0.01,0.59,0.06,0.51,0.15,0.29,0.08,0.03,0.01,0.73,0.07,0.48,0.45,0.18,0.08,0.3,0.11,0.15,0.81,0,0,0.07,0.59,568,875,33.5,56328,75423,2954,0,4.8,5.3,313100,2044,748,1012,7870,3364,3121,2724,7875,92.9,32.9,1088,936
17031831200,0,0,0,831200,8312,Census Tract 8312,41.92,-87.73,-87.73,-87.74,41.92,41.91,0,0.03,0.21,0.02,0.08,0.11,0,0.03,0.09,0.22,0.14,0.06,0.02,0.11,0.74,0.34,0,0,0.62,0.06,0.38,0.17,0.32,0.09,0.05,0.03,0.79,0.1,0.45,0.43,0.26,0.15,0.17,0.05,0.14,0.41,0.07,0,0.01,0.87,629,818,36.7,36190,52699,1628,0,4.7,5.1,181500,1849,661,938,5034,2351,2194,1405,5051,111.8,30.8,1103,880
17031831300,0,0,0,831300,8313,Census Tract 8313,41.91,-87.74,-87.74,-87.75,41.91,41.91,0,0,0.19,0,0.15,0.07,0.02,0.03,0.14,0.29,0.02,0.04,0.05,0.11,0.85,0.5,0,0,0.54,0.13,0.25,0.22,0.26,0.08,0.08,0,0.96,0.03,0.52,0.42,0.13,0.2,0.12,0.19,0.15,0.12,0.47,0.01,0,0.49,61,88,29.5,35375,40033,392,0,0,4.9,114200,1286,0,825,1043,115,56,351,1043,94.6,35,994,880
17031831400,0,0,0,831400,8314,Census Tract 8314,41.87,-87.76,-87.75,-87.76,41.87,41.87,0,0,0.12,0.03,0.1,0.14,0.01,0.04,0.14,0.28,0.05,0.05,0.04,0.14,0.82,0.39,0,0,0.59,0.15,0.35,0.39,0.13,0.03,0.02,0,0.76,0.09,0.61,0.6,0.07,0.17,0.15,0.16,0.16,0.18,0.63,0.01,0,0.24,210,352,35.2,33381,43947,1083,0,5.5,5.1,161400,1601,467,928,2725,363,293,967,3000,105.1,38.2,987,706
17031831500,0,0,0,831500,8315,Census Tract 8315,41.93,-87.79,-87.78,-87.79,41.93,41.92,0,0.07,0.13,0.01,0.11,0.05,0,0.09,0.15,0.19,0.11,0.07,0.02,0.1,0.75,0.51,0,0,0.36,0.13,0.32,0.16,0.36,0.15,0.04,0.01,0.75,0.1,0.48,0.45,0.11,0.09,0.21,0.06,0.08,0.72,0.05,0,0.05,0.65,407,430,41.7,57847,66523,1341,0,1.8,5,185500,1659,616,1000,3524,1385,1361,1195,3540,89,33.7,1117,739
17031831600,0,0,0,831600,8316,Census Tract 8316,41.93,-87.8,-87.79,-87.8,41.93,41.92,0,0.13,0.11,0.02,0.1,0.12,0.03,0.08,0.09,0.1,0.11,0.08,0.05,0.1,0.86,0.54,0,0,0.52,0.1,0.27,0.16,0.3,0.11,0.02,0.02,0.75,0.15,0.39,0.37,0.16,0.12,0.13,0.09,0.19,0.58,0.06,0.01,0.02,0.68,463,1096,35.6,42077,71902,2724,3.1,3.1,4.9,238100,1757,714,923,7563,2327,1665,2418,7574,83.1,38.7,1117,739
17031831700,0,0,0,831700,8317,Census Tract 8317,41.95,-87.75,-87.74,-87.75,41.96,41.95,0,0.05,0.14,0.05,0.08,0.05,0.03,0.06,0.13,0.21,0.09,0.04,0.08,0.1,0.84,0.59,0.03,0.03,0.49,0.13,0.37,0.15,0.36,0.1,0.04,0.01,0.8,0.08,0.39,0.29,0.11,0.06,0.34,0.11,0.12,0.61,0.03,0,0.07,0.61,155,443,35.5,57727,69860,831,0,0,5.2,244700,2203,666,1067,2365,903,779,784,2365,96.1,34.8,1334,889
17031831800,0,0,0,831800,8318,Census Tract 8318,41.98,-87.72,-87.71,-87.72,41.98,41.98,0,0.01,0.08,0.01,0.09,0.1,0.02,0.05,0.05,0.35,0.1,0.12,0.02,0.07,0.91,0.62,0,0,0.55,0.1,0.35,0.15,0.34,0.09,0,0.02,0.61,0.09,0.38,0.35,0.08,0.03,0.5,0.16,0.18,0.59,0.04,0,0.25,0.24,631,654,32.6,60625,79090,2403,0,13.3,5,303000,2257,844,1060,6052,2749,2577,2151,6418,109.7,35.1,1137,967
17031831900,0,0,0,831900,8319,Census Tract 8319,41.95,-87.67,-87.67,-87.67,41.95,41.94,0,0.02,0.04,0.01,0.07,0.05,0.05,0.15,0.31,0.17,0.08,0.04,0.02,0.01,0.97,0.94,0.01,0.02,0.58,0.2,0.51,0.24,0.18,0.04,0.01,0,0.9,0.02,0.57,0.6,0.02,0.01,0.85,0.41,0.04,0.89,0.01,0,0.06,0.07,230,247,34.3,101612,160988,1485,2.8,10.8,4.5,467300,2754,1444,1757,2813,276,246,1259,2818,100,29.9,1880,1473
17031832000,0,0,3,832000,8320,Census Tract 8320,41.95,-87.65,-87.65,-87.66,41.95,41.94,0,0.01,0.06,0.03,0.09,0.02,0.05,0.11,0.28,0.19,0.09,0.03,0.03,0.02,0.95,0.91,0,0.02,0.59,0.22,0.61,0.22,0.18,0.04,0,0.01,0.87,0.01,0.71,0.68,0,0.02,0.81,0.43,0.03,0.9,0.02,0,0.07,0.07,78,57,34.4,105625,125315,882,3.2,4.7,4.5,475900,2601,960,1716,1786,179,174,822,1799,144.1,28.6,1966,1138
17031832100,0,0,0,832100,8321,Census Tract 8321,41.95,-87.65,-87.65,-87.66,41.96,41.95,0,0,0.04,0.02,0.08,0.06,0.03,0.15,0.25,0.18,0.12,0.05,0.02,0.09,0.89,0.78,0,0,0.73,0.22,0.49,0.38,0.12,0.03,0,0,0.76,0.06,0.71,0.73,0.02,0,0.69,0.31,0.04,0.74,0.18,0.01,0.06,0.09,165,121,32.2,69476,93856,1944,0,7.5,3.8,360000,2313,913,1138,3234,638,441,1729,3234,126.9,29.8,1966,541
17031832200,0,0,0,832200,8322,Census Tract 8322,41.92,-87.68,-87.68,-87.68,41.92,41.92,0,0.01,0.08,0.04,0.06,0.02,0.04,0.09,0.24,0.24,0.11,0.06,0.02,0.05,0.92,0.88,0.01,0.03,0.67,0.18,0.52,0.15,0.33,0.04,0.01,0,0.81,0.02,0.48,0.58,0.03,0.01,0.74,0.34,0.03,0.83,0.02,0,0.03,0.19,409,288,30.7,91723,138541,1627,2.2,2.8,4.6,612300,3157,1500,1336,3392,438,420,1481,3397,79,31.2,2097,1378
17031832300,0,0,0,832300,8323,Census Tract 8323,41.92,-87.67,-87.67,-87.68,41.92,41.92,0,0.01,0.1,0.03,0.07,0.01,0.05,0.13,0.25,0.2,0.06,0.06,0.02,0.03,0.96,0.86,0.01,0.01,0.58,0.21,0.48,0.19,0.3,0.09,0.01,0,0.82,0.03,0.53,0.46,0.02,0.01,0.73,0.31,0.05,0.81,0.02,0,0.09,0.25,227,128,34.6,105556,139524,967,3.2,4.3,4.9,500000,2819,925,1767,2094,345,301,890,2111,113.9,31.7,1856,1336
17031832400,0,0,0,832400,8324,Census Tract 8324,41.92,-87.69,-87.69,-87.7,41.92,41.91,0,0.02,0.07,0.03,0.08,0.04,0.04,0.11,0.3,0.17,0.11,0.01,0.03,0.02,0.9,0.76,0.02,0.02,0.46,0.19,0.43,0.18,0.16,0.04,0.02,0,0.88,0.03,0.59,0.52,0.05,0.04,0.64,0.28,0.07,0.78,0.05,0,0.08,0.32,247,227,33.9,95547,115859,1463,3.7,7.4,5,336400,2028,713,1548,2926,752,614,1193,2926,94.3,32.1,1449,1017
17031832500,0,0,3,832500,8325,Census Tract 8325,41.92,-87.66,-87.66,-87.67,41.92,41.92,0,0.03,0.07,0.03,0.07,0.01,0.03,0.15,0.3,0.2,0.08,0.03,0.01,0.1,0.97,0.85,0,0.04,0.52,0.15,0.48,0.23,0.34,0.04,0.03,0,0.74,0.12,0.55,0.41,0.06,0.02,0.72,0.39,0.13,0.89,0.07,0.01,0.01,0.08,290,401,33.3,116935,168175,1458,0,0,4.9,677000,3549,1500,1452,3209,341,306,1411,3732,109.3,30.1,1924,852
17031832600,0,0,3,832600,8326,Census Tract 8326,41.91,-87.65,-87.65,-87.66,41.92,41.91,0,0.01,0.05,0.04,0.09,0.01,0.03,0.15,0.36,0.15,0.05,0.06,0,0.04,0.98,0.95,0.01,0.01,0.49,0.16,0.5,0.2,0.19,0.03,0,0,0.76,0.02,0.52,0.64,0.01,0.01,0.91,0.41,0.08,0.89,0.01,0,0.06,0.04,272,263,29,148017,188488,1890,0,3,4.7,587600,2918,1413,1960,3723,395,362,1688,3728,76.1,29.8,1923,1640
17031832900,0,0,0,832900,8329,Census Tract 8329,41.87,-87.66,-87.66,-87.67,41.88,41.87,0,0.03,0.04,0,0.13,0.02,0.02,0.06,0.16,0.34,0.11,0.01,0.09,0.17,0.98,0.96,0,0,0.65,0.2,0.48,0.33,0.21,0.06,0,0,0.67,0.11,0.68,0.68,0.01,0,0.86,0.3,0.07,0.77,0.03,0,0.13,0.09,145,77,29.9,53911,95044,1058,0,11.9,4.8,381600,2928,846,1531,2278,365,347,913,2381,83.2,26.1,1960,473
17031833000,0,0,3,833000,8330,Census Tract 8330,41.89,-87.66,-87.65,-87.66,41.89,41.88,0,0.01,0.05,0.04,0.06,0.02,0.06,0.17,0.27,0.17,0.08,0.04,0.03,0.11,0.99,0.92,0.09,0.17,0.61,0.29,0.4,0.23,0.14,0.01,0,0.02,0.89,0.06,0.53,0.42,0.02,0.02,0.83,0.5,0.08,0.76,0.11,0,0.08,0.08,147,145,26.2,133571,147683,2375,0,1.8,3,419700,2638,1457,1960,3567,326,326,2094,3567,119.6,33.7,2214,1350
17031833100,0,0,0,833100,8331,Census Tract 8331,41.88,-87.66,-87.65,-87.66,41.88,41.88,0,0.03,0.1,0,0.05,0.03,0.02,0.18,0.25,0.22,0.06,0.03,0.03,0.13,0.97,0.87,0.02,0,0.37,0.11,0.45,0.16,0.15,0.02,0.01,0.02,0.84,0.06,0.51,0.36,0.02,0.06,0.75,0.3,0.09,0.69,0.12,0,0.16,0.09,615,556,26.7,116071,148297,3971,0,3.6,3.3,363700,2383,873,1776,6910,971,882,3820,7441,116.4,35.5,1960,1350
17031833300,0,0,0,833300,8333,Census Tract 8333,41.87,-87.65,-87.65,-87.66,41.87,41.87,0,0,0.03,0.03,0.06,0.03,0.02,0.05,0.19,0.31,0.2,0.06,0.01,0.17,0.96,0.89,0.01,0.01,0.63,0.25,0.44,0.31,0.26,0.02,0.03,0.01,0.78,0.06,0.69,0.74,0.02,0.02,0.73,0.11,0.12,0.51,0.06,0,0.38,0.09,98,82,28.8,45833,91850,1024,0,5.3,4.8,411900,2236,863,1442,2643,748,716,872,2646,100.5,23.3,1959,1219
17031833900,0,0,0,833900,8339,Census Tract 8339,41.73,-87.55,-87.54,-87.55,41.73,41.73,0,0.05,0.12,0.01,0.1,0.04,0.02,0.05,0.08,0.3,0.17,0.08,0,0.2,0.85,0.29,0.01,0.01,0.69,0.14,0.34,0.49,0.22,0.07,0.05,0.02,0.46,0.09,0.56,0.64,0.2,0.13,0.06,0.1,0.12,0.37,0.59,0,0,0.42,161,512,39.9,32159,47674,1080,0,4.4,5.4,256800,1906,498,796,2432,412,376,761,2441,67.7,31.5,988,355
17031834000,0,0,0,834000,8340,Census Tract 8340,41.73,-87.63,-87.63,-87.63,41.73,41.72,0.01,0.02,0.08,0,0.08,0.06,0.03,0.04,0.14,0.39,0.04,0.05,0.07,0.15,0.94,0.41,0,0,0.83,0.2,0.25,0.26,0.15,0.06,0,0,0.66,0.14,0.61,0.62,0.06,0.1,0.13,0.14,0.17,0.03,0.96,0,0.01,0.02,121,457,41.2,34864,48243,1480,0,15.9,5.5,194500,1140,568,1072,2956,21,21,1075,2956,65.5,40.5,1587,980
17031834200,1,0,0,834200,8342,Census Tract 8342,41.76,-87.58,-87.58,-87.59,41.76,41.75,0.01,0.09,0.03,0.04,0.02,0.17,0.01,0.04,0.14,0.29,0.1,0.06,0.02,0.2,0.88,0.42,0,0,0.66,0.09,0.43,0.3,0.14,0.12,0.01,0,0.65,0.12,0.56,0.45,0.02,0.06,0.25,0.14,0.15,0.02,0.98,0,0,0.01,316,727,35.6,33835,54628,2511,11.5,2.6,5.2,210100,1516,502,866,4290,130,130,1772,4310,65.5,39.7,1205,765
17031834300,0,0,0,834300,8343,Census Tract 8343,41.75,-87.59,-87.59,-87.6,41.75,41.74,0,0.05,0.08,0.01,0.08,0.06,0,0.09,0.07,0.37,0.07,0.06,0.07,0.2,0.93,0.58,0.01,0.03,0.35,0.06,0.35,0.26,0.22,0.06,0.01,0.01,0.73,0.18,0.56,0.46,0.04,0.09,0.26,0.19,0.24,0.02,0.97,0,0.01,0.01,627,721,36.7,34140,51404,2946,0,15.6,5.8,168500,1535,432,765,6379,120,120,2537,6384,77.1,43.2,1049,783
17031834400,1,2,2,834400,8344,Census Tract 8344,41.78,-87.6,-87.59,-87.6,41.78,41.77,0,0.01,0.02,0,0.08,0.13,0.05,0.08,0.09,0.37,0.06,0.07,0.04,0.12,0.93,0.49,0,0.02,0.63,0.08,0.48,0.35,0.16,0.03,0.05,0,0.82,0.19,0.55,0.58,0.03,0.09,0.29,0.22,0.14,0.03,0.95,0,0,0.01,272,858,40.5,38233,59823,1945,3,8.5,5.4,205600,1760,751,1073,4436,179,170,1686,4487,71.3,34,1083,828
17031834500,1,2,2,834500,8345,Census Tract 8345,41.79,-87.63,-87.62,-87.63,41.79,41.78,0,0,0.07,0,0.17,0.01,0.02,0,0.03,0.49,0.14,0.05,0.03,0.17,0.89,0.27,0,0.07,0.85,0.07,0.52,0.41,0.12,0,0.03,0,0.19,0.09,0.83,0.64,0.06,0.05,0.23,0.1,0.1,0,0.98,0,0,0,144,243,36.8,31483,37750,686,25.8,23.5,5.3,210900,0,689,1019,1273,11,11,469,1273,59.7,25.9,998,375
17031834600,1,1,1,834600,8346,Census Tract 8346,41.79,-87.63,-87.63,-87.64,41.79,41.78,0,0.15,0.03,0,0.1,0.1,0.03,0.06,0.04,0.21,0.11,0.14,0.05,0.18,0.85,0.2,0,0,0.78,0.1,0.28,0.52,0.13,0.02,0.04,0.01,0.56,0.19,0.63,0.54,0.06,0.13,0.04,0.17,0.17,0.07,0.92,0,0,0.06,303,316,33.9,21196,40076,1402,16.9,5.4,5.3,112700,1227,532,845,2491,41,41,958,2535,81.5,34.9,1019,556
17031834700,0,0,0,834700,8347,Census Tract 8347,41.79,-87.65,-87.64,-87.65,41.79,41.79,0.03,0.01,0.11,0,0.14,0.13,0.02,0.03,0.19,0.15,0.12,0.06,0.03,0.18,0.84,0.17,0,0.06,0.81,0.1,0.5,0.46,0.11,0.06,0.06,0,0.15,0.17,0.68,0.58,0.12,0.25,0.08,0.18,0.19,0.07,0.84,0,0.03,0.09,178,319,41.8,21802,40868,1067,49.3,15.4,5.1,106000,1100,476,888,1723,70,70,564,1748,80,32.4,922,729
17031834800,1,1,1,834800,8348,Census Tract 8348,41.78,-87.65,-87.64,-87.65,41.79,41.78,0,0.08,0.02,0,0.1,0.03,0.02,0.06,0.09,0.28,0.24,0,0.08,0.26,0.83,0.24,0.04,0,0.75,0.14,0.32,0.54,0.13,0.01,0,0,0.46,0.3,0.53,0.54,0.04,0.2,0.09,0.26,0.24,0.04,0.96,0,0,0.04,127,183,39.5,20559,29320,1038,17.6,7.7,5.2,112900,1081,510,729,1557,39,39,655,1566,82.9,46.2,922,556
17031834900,0,0,0,834900,8349,Census Tract 8349,41.77,-87.66,-87.65,-87.66,41.78,41.77,0,0,0,0.03,0.02,0.18,0.01,0.02,0.15,0.24,0.19,0.06,0.11,0.33,0.91,0.22,0,0,0.69,0.09,0.34,0.51,0.1,0.02,0.02,0.02,0.55,0.29,0.56,0.56,0.07,0.15,0.1,0.19,0.26,0.01,0.97,0,0,0,119,304,39,18401,27885,1024,7.6,5.2,5.1,127100,1189,479,685,1821,24,24,753,1859,70.2,44.2,1273,740
17031835000,1,1,1,835000,8350,Census Tract 8350,41.78,-87.69,-87.68,-87.69,41.79,41.78,0,0.07,0.11,0.08,0.07,0.11,0.02,0.04,0.08,0.19,0.18,0.04,0.02,0.19,0.83,0.28,0,0,0.66,0.12,0.44,0.34,0.21,0.08,0.07,0.01,0.77,0.17,0.61,0.54,0.11,0.14,0.06,0.13,0.16,0.14,0.58,0,0,0.4,378,974,42.3,26926,42632,2287,4,6.2,5.1,120400,1330,509,848,5573,924,907,1879,5579,94.7,30.9,930,826
17031835100,0,0,0,835100,8351,Census Tract 8351,41.79,-87.69,-87.68,-87.69,41.79,41.79,0,0.05,0.25,0.02,0.12,0.06,0,0.03,0.1,0.18,0.1,0.06,0.02,0.05,0.76,0.31,0,0.01,0.37,0.04,0.35,0.12,0.28,0.21,0.04,0.03,0.69,0.1,0.5,0.47,0.25,0.12,0.06,0.07,0.09,0.29,0.12,0,0,0.84,546,1173,31.9,35962,51420,1507,2.2,19.8,5.6,116700,1432,483,930,5796,2210,2088,1348,5809,100.9,30.2,885,670
17031835200,1,1,1,835200,8352,Census Tract 8352,41.8,-87.75,-87.74,-87.75,41.8,41.79,0,0.09,0.21,0.02,0.1,0.08,0.02,0.05,0.11,0.17,0.1,0.03,0.04,0.02,0.88,0.51,0,0.01,0.43,0.06,0.33,0.13,0.33,0.09,0.03,0.03,0.67,0.07,0.34,0.41,0.2,0.09,0.14,0.04,0.16,0.61,0,0,0.02,0.65,150,210,34.2,45417,61542,683,5,4.3,4.7,171000,1554,516,764,1833,702,651,626,1833,96.7,36.8,1355,903
17031835500,1,1,1,835500,8355,Census Tract 8355,41.82,-87.63,-87.63,-87.64,41.82,41.81,0,0,0.07,0,0.1,0.06,0,0.03,0.12,0.43,0.08,0.02,0.1,0.28,0.86,0.26,0,0,0.71,0.1,0.34,0.6,0.13,0.01,0.02,0,0.62,0.25,0.39,0.42,0.09,0.23,0.11,0.24,0.31,0.07,0.92,0,0,0.06,46,115,39.2,20517,29400,972,0,10.9,4.2,122400,1239,513,419,1435,89,61,702,1444,93.8,54.3,1047,284
17031835600,1,1,1,835600,8356,Census Tract 8356,41.8,-87.63,-87.63,-87.64,41.8,41.8,0,0.03,0.08,0,0.01,0,0,0.04,0.28,0.31,0.16,0.03,0.06,0.08,0.9,0.34,0,0,0.58,0.01,0.27,0.55,0.16,0.04,0.02,0,0.47,0.41,0.47,0.42,0.06,0.13,0.15,0.29,0.31,0.08,0.92,0,0,0.08,56,100,33.7,26458,47336,512,33.5,9.1,5.1,85000,780,405,719,910,34,34,343,910,104.5,44.3,1182,745
17031835700,1,1,1,835700,8357,Census Tract 8357,41.81,-87.63,-87.62,-87.63,41.82,41.81,0,0,0,0,0,0,0,0,0,0,0,0,1,0.49,0.82,0.21,0,0.44,1,0.29,0.71,0.42,0,0.07,0.07,0,0,0,0.87,0.88,0,0,0.15,0.08,0.03,0,1,0,0,0,17,207,447.45,0,28315,202,0,0,4.1,0,0,0,745,592,29,29,202,592,32.4,25.2,1047,419
17031835800,0,0,0,835800,8358,Census Tract 8358,41.81,-87.62,-87.62,-87.62,41.82,41.81,0,0.03,0.02,0.04,0.04,0.03,0.02,0.04,0.1,0.43,0.05,0.07,0.12,0.17,0.9,0.43,0,0,0.61,0.22,0.36,0.15,0.11,0,0.05,0,0.83,0.07,0.54,0.63,0.01,0.18,0.45,0.17,0.08,0.05,0.93,0,0,0.02,140,400,33.4,60598,71139,754,0,16,5.3,199300,2051,809,1018,1707,0,0,629,1707,74.9,29.8,1090,630
